image_id,truth_source,label_sources,true_final_date,pred_final_date,correct,method,first_guess,chosen_stage_text,error
324,candidate,existing_300,2027-05-15,2027-05-15,True,original_512,,"100%기준 | 3 | 호박산 | 카제인나트 | 이산화규소 | 12 | -0007 | -0007 | 3 | 분링으로완성한 | 2 | 끝는물에1분링을 | 물에 다양한 요리 | 1개 넣고 약 1분간 | 시작해보세요! | 국물을 우려줍니다 | *?의 시 뜨거운 플에 데지 않도록 조성하십서 | 질(내면)플리프로필렌(PP) | 풍의 유형 복합조미식품 | PAb | 1울옛사골추출물(사골추 | 스컴밀크프리퍼레이션(네 | 2027.05.15까지 E22 A3 | 울:호주산),공발효추출 | 블말NM참유 진국육수분말 | 충가루 | 영양정보 | 총내용량 809 | 쇠고기,우유,대두,밀 함유 | 205 kcal | 역시 사하구 다대로 210 | 나트름 11,520mg 576 % | 탄수화물 30g9% | 당류 8g8 %지방 | % | 트랜스지방0g | 보관 | 질 수 있으나 품질에는 이 | 포화지방1.399% | 레스 5mg 2% | -블량식품 신고는 국번없이 | 단백질 14 g 25 % | 태한 비율(%)은2.000kcal | 있습니다 | 포함)아황산류 잣을 사용한 | 기춘이으로 | 열량에 따라다 | 개인의",
327,candidate,existing_300;incoming_432,2025-10-21,2025-10-21,True,original_512,,"영양정보 | 43% | 마토미트볼 | 2 | 나트륨 | 860mng | 5% | 8% | 까지설취전지레인지에 조리후 | 당류89 | 37% | 봉여 드세요.(700w 1분 40초,1000w1분) | 지방209 | 봉지패 넣고10분데운 | 트랜스지방 0g | 40% | 개봉하여드세요 | 20% | 포장재질(내면): 폴리프로필렌 | 단백질139 | 24 % | 지0-10C 냉장보관) | 1일영양성분 | 산단22112 | 의 필요 열량에 | 소스-1 다이스드토마토(미국산),크러쉬 | 있습니다. | 치킨기스D]돼지고기133.42 %[지방 | TA10 | 24,정제소금,해피부스터,비프소스'토 | 추로일,난백분할,혼합제제(폴리인산 | 25.10.21A 16:24 | 나트륨)카라기난,카라멜색소Ⅲ | 고기,대두계란,밀,닭고기 함유 | 까지 | 아랫부분을팽팽하게 당겨서잘세워 | 어 화상을입을 수있으니 주의하십시오. | 고객행복센터 | 서을 수 있으니 드실 때 조심하시기 바랍 | 소 | 080-850-1200 | 1666-5471(문재) | 6 | cj.co.kr | 0-10C | HACCP | 비널류 | 냉장보관 | 조시설에서 제조하고 있습니다.°개 | OTHER",
331,candidate,existing_300,2025-10-31,2025-10-31,True,original_512,,2025.10.31까지 | 올능 | 좋은 | GOOD TODAY | 한우엉과단무지가들어가감칠맛이 나는 | 가지꽉찬,
336,candidate,incoming_432,2025-11-20,2025-11-20,True,original_512,,소비 | 25.11.20까지2 | 기한 | 16:00 | 126 | 2+2 | 냉세트 | 1인분 개별포장×4개,
342,candidate,incoming_432,2026-06-22,2026-06-22,True,original_512,,2026.06.22,
350,candidate,incoming_432,2027-05-15,2027-05-15,True,original_512,,"식품 | 해바라기유 | -제조업소:BASSO FEDELE& | 업소경및 | ·수업판매업소:롯데쇼핑취 롯데마트 | FIGLIS.R.L | 소지 | 사업본부/서울특별시 송파구올림획로 | 269(신천동,롯데캐술골드6층) | 제품의 별도 표기일까지(년/월/일 순) | 원명 | 배바라기씨유 100 %(이탈리아) | 포장절(내면) | 용기:PET.영:PE | 고리상당실:1899-3000·반품및 교환장소:구입치 | 해결 기준에 의거교한 또는 보상을 받을 수였습니다.후 | 사항:직사광선을 피하고 서능한 곳에서 보관하집시오 | 2027/05/15 | L5135 1N1C | 영양정보 | 총내용량1,000m | 100mIg820 kca | 0mg 0% | 탄수화물 0g 0% | 당류0g | 지방91g 169% | 트랜스지방0g | 포화지방9g | 60 | 레스테를 0mg 0% | 단백질0g 0% |  | 우E | 투B:LDPE | C: PP | 8004123017466",
352,candidate,existing_300,2026-08-27,2026-08-27,True,original_512,,  | 840g100g812e | 1800mg 90 | O | 지방 | 0 | 포지방 0g 0% |  | 1909 1% | 2026.08.27 | 09:19 | 까지 | 주 오탁기 | 충북 음성군 대소면 대용신로 ,
366,candidate,existing_300;incoming_432,2026-09-05,2026-09-05,True,original_512,,"소비기한 | 2026,09.05L2 | 까지 | 강하전문적인래치피로한식을비롯한전세계의 | 장쉽고간편하게경하할수있는 HMR진문브랜드입니다. | Ri | 조리방법 | 0 | 냄비 개봉하여냄비에 부은 후센불에서4~5분조리 | ※오래 끌이면 깔수 있으니조리시간을 준수해주세요 | 스Ⅱ탐 | 중당끝는 묵에 봉지째제품을 넣고15-20분조리 | 냄비 껑을열고 조리하세요(제품이 터질 수있습니내) | 전자레인지 | 씬대따, | 용기에부은 후 뚜껑을 덮고8분(700W기준) | 토르트식품 | 품목보고번호 | 19840532001372",
368,candidate,incoming_432,2026-09-22,NONE,False,original_no_candidate,OCR 의심,"RBCRE | 영양정보 | 240/kcal | 고기를잘게 | 07 | 나트륨960mg | 48%탄수화물13 | 4% | 정통유니자장 | 당류 11g 11% | 지방15g 289 | 장을 | 트랜스지방 Og | 포화지방4.2g | 28% | 콜레스테 40mg 13% 단백질 1 | g 249 | 1일영영정분 기준차에 대방비울(%)은 2,000kC3) | e e 이c을 수니다 | W | 비닐류 | 0.0.20119 77 | 까지 | OTHER | 끝는물이용시 | 1분10초 | Z(700W) | 끓는 물에재을 봉지넣고 | 3분 | 간데워 드십시오 | 0 | 시이2의 으주오시 | 지통해여 주시기 바랍니다 | 조리시 플는국 근의 내을 물는곳로 연 하십시오 '일휘는 우치 및 내이 매우 |  | 제품명 | 오즈키친 정통직화유니짜장 | 유형 | 즉석조리식품 | (일:미국산,호주산),카라멜색소1,주정,정제소금 | 품]볶은양파[양파(국산),카놀라유(외국산:캐나다 | 불성유지,변성전분,소스,설탕,돈지방(국산),오뚜기 | 난각분말 생강 대두밀돼지고기,쇠고기 | 기계조항유 | 39 | 소비기한 뒷면 상단표시일까지 | 포장재질 | 법E",
377,candidate,incoming_432,2026-07-01,2026-07-01,True,highres_1024,,"드아몬드(미국산)] | |산설탕땅콩]커피땅콩(중국산)g | [건포도,해바라기유 화이트볼(중 | 틸아디핀산이전분)]건포도(미국신 | 팅.밀가루꿀찰옥수변성전분아 | 반품 및 교환 | 소비자상담실 | ww.e-sandl.co.kr | 원재료명 | 제조 판매원 | 만 | 품목보고번호 | 소비기한 | 내포장재질 |  | 88093741421426 |  |  | 포장시실에서 포장 | 쇠고기잣을 사용한 | 꿀땅콩/중국산땅콩, | 경제로1길48-48 | 포천시 군내면 용장 | (주)산과들에/경기 | |201103725321 | 폴리에틸렌 | |오리진스 믹스L | 상담실 | 구입처 | 031-534-015 | 또는 소비 | 피해성늘 | 땅콩,밀 | no | 단백질 | 콜레스테롤 | 포화지방 | 트랜스지방 | 탄수화물 | 총내용량당 | 영양정보 | 질소 충전 포장하였습니다 | ·제품의 신선도 유지를위해 | 주의하시기 바랍니다. | 삼키면 질식의 위험이 있으니 | 없이 1399·제품을 씽지 않고 | ·부정,불량식품 신고는 국번 | 소비자기본법에의한 피해보상 | OTHER | 비닐류 |  | HACCP | RI98 | 149 | 0mg | 6 | 총내용량20g | 기준 | 90 kcal | 2026.07.01까지 | 4% | 20 |  | 10% | 8 | 2 | nu | 17:006/안성호",
378,candidate,existing_300,2026-05-29,2026-05-29,True,original_512,,"29 05 2025,40 | 29 05 2026 B1 | Enook | FLAVOUR | CHICKEN | GEMEL |  | 맛있어",
382,candidate,existing_300,2026-08-18,2026-08-18,True,original_512,,소비기한: 2026.08.18 | 08:40 | 까지 | 영양정보 | 8488 1.000 =L100mLX108 | 1병68 kcal | Img 03 E수17g 53 8$ 1ig 163 0g03 | EBA1: 00 050m9 05 P909 03 |  2  | 0O-R | SAENG GI-D | 88016748105731 | ※대구경북능금농협,
383,candidate,existing_300,2026-04-03,2026-04-03,True,original_512,,"비타500 | 젤리 | 식품유형 | 괜디류 | 제공 | 비타500 필리내용량 | 피조원 | 2$) | 소비기한 후면표기일까지(연월, 일) | 품목보고번호20170484590109 | 포정일 플리에달렌 | 원 벌. 물면 필라틴,비타민C, DL-사과산,구연산,향료(혼합과일 | 정는기타식용유지가공품,비타민B2돼지고기함유 | 본은르기 발생가능성이 있는 우유 복승아,땅콩,대두를사용한 | 지는 조사설에서 제조하고 있습니다.·제품 내부에 수분이 않고고 | 소비기한 | 2026. 04. 03 E |  | 소비기한을 꼭! 확인하세요 | 8484 | 160kcal | 탄수화물 | 당류 30g 30% | 포화지방 | 0g 0% | OTHER",
384,candidate,existing_300,2026-07-08,2025-07-NONE,False,original_512,OCR 의심,"BRONOIR | 소p한 | 2025,07-09 | 2026.07.080 | HACCP",
386,candidate,incoming_432,2026-06-10,2025-06-11,False,original_512,OCR 의심,ca베리 | 카카오 | 2025.06.11 | 01:36 A02,
390,candidate,incoming_432,2026-05-19,2026-05-19,True,original_512,,"통산자 | 2026,05.19. | «부청불령 식용 신고는",
396,candidate,incoming_432,2026-02-27,2026-02-27,True,original_512,,연생을 댓었게 | 후 | 농심 |  |  | 라면 | SHNRAMYUN | 소비기한 | 5개입 | 2026.02:27까지 |  | 7012A 04,
400,candidate,existing_300,2026-01-11,2026-01-11,True,original_512,,"C  | 추천레시! | 9 | 불고기 | 스유크 | chef's tipl | 영양정보 | 8483 | 100m9 | 나트름 5 mg 0% | 단수 | 839g 39 % | 지8090$ | 트랜스지방 0g | 포화지방0g 0$ | 고객행복센터 | 080-850-1200 | 1666-5471(문자) | 080E | ci.co.kr | 29 | 24, 07, 12C | 부터 | 26.01.11 | 까지 | 08?",
406,candidate,incoming_432,2026-08-27,NONE,False,original_no_candidate,OCR 의심,경기 연천 먹는 성들 | 무가 | RaC | 무가물함량(mg/L) | 2A- | RCa | 2- | LEBN | 감(K) | 그de | 불소 | 39-49 | Lm | 5.0~68 | 0.0-01 | 용3500m | -3568 | 명 |  |  | 로 | 2 | 주 | 5 | F,
415,candidate,incoming_432,2026-05-27,NONE,False,original_no_candidate,OCR 의심, |  | 아삭아식 새콤달큼한 | 영양정보 | 48860g/15kca | 방보 | OTHER,
416,candidate,existing_300,2026-04-07,2026-04-07,True,original_512,,오도록 | CR | 소비기한 | CHPOOR | 먹고 a0고? | GOI~ | 2026.04.07,
421,candidate,incoming_432,2026-07-17,2026-07-17,True,original_512,,비 | Dtget | Diget | OLOTTE | 롯새 | 26.07.17 16:35 A | 파인애플,
422,candidate,existing_300,2026-06-09,2025-09-10,False,original_512,OCR 의심,이트 | CROUKN | 화이트하임 | 2025.09.10 A5,
423,candidate,incoming_432,2026-06-04,2025-06-05,False,original_512,OCR 의심,580 | 조보로 | 소보로 | 6봉일 |  | 소보로 | 2025.06.05 | 2026.06.0지 | 것는 억수,
426,candidate,existing_300,2026-12-26,2026-12-26,True,original_512,,용일홍계맛액정은 | 기타모든으리에역첫으로사용 | 영양정보 |  | g e |  ( |  |  | EN | 8 0 | 0 | 스비기한 | 2026.12.26 F3,
432,candidate,incoming_432,2027-04-28,2027-04-28,True,rotation_270,,"8 | MeNulty | iBRew | E | 이이지 예시 | 80 STICKS 0.099 02 (2.8 g / 10 kcal) | SWEET BLACK COFFEE | 2027,04.28 | +플러스 | 아이브루 | 스위트블랙커피 | ReW PD | PLUS",
438,candidate,existing_300,2026-02-19,NONE,False,original_no_candidate,OCR 의심, | 1름제,
440,candidate,incoming_432,2026-08-13,NONE,False,original_no_candidate,OCR 의심,S | 폭 | 천통동 | 0 | ,
447,candidate,existing_300,2025-11-22,2025-11-22,True,original_512,,2025.11. 22,
453,candidate,incoming_432,2026-01-26,2026-01-26,True,highres_1024,,"온 | T과츠 | E카F리 | 가자연구소 | 오리은 | 100%국산 | samOriginal | 유)] | 제철햇포카칩 | 포장재질 플리에릴렌 | 일.9요.9 | 실햇감지 | 쇠고기,닭고기오징어 | 홍합 포함 혼입가능·제 | 위해질소충전 하였습니다 | 의한 피해보상·고객센터? | 유라온 | 5700 (문자)1522-4002· | 온·도가 낮은 곳에 보관 | 구대최최 | 2025 | 만감자도쇠 | 보이는 겪은 반점은 감자 | 실처럼 보이는 것은 감자기 | 이는 붉은 반정은 양파맛 시 | 고츠가루이므로?심하고드 | 영양정보 |  | 1988년부터,오직 감자집 | 30m1d | 위한신품종감자개발! | 30g당 | 1일영양성분 | 기치에대한비율 |  | 전국 300여개 농가와계4 | 나트95mg | 5% | 2101 | 직접농가를방문하여 | 탄수화물16g | 5% | 348 | 몸끔한품질체크까지 | 당류1일미만 | 1%23 | 지방11 | 20% | 25 | 트랜스지방0g | 08 | 포화438 | 29% | dpDOR | 다양한정보는 | 콜레스테Omg | 0% | 1 | OR코드로 | 단백질2g | 4% | 확인할수있습니다 | 소비 | 25.08.27 | 기한 | 26.01.26 | 부터 | 08:38C05 | 까지 | 818011171760304",
462,candidate,existing_300,2027-05-27,2027-05-27,True,original_512,,"국내산 배지학 | 육수에는1분링 | 기 | ey | 인출이지 | ""T분광'이란? | R |  | 800U0 | 92% | √기S |  | 분이면 전육수 | 3 |  | 조리방법(분) | sooml | 2 | 1 | 21 | 2 0 02 | aa니다. | 국월월우리즘니다. | 141 | 2027.05.27까지 H26 A2 |  | 영양정보 | OTHER",
463,candidate,existing_300,2027-02-14,2027-02-14,True,original_512,,열림 | SNIOSOT | 달림 | 닫힘 | 설 | B | 명소고 | 3백설 | 유 | LBB5 | 제조원 |  | 불고기업 | 소불고기 |  |  | 00 | 100% | 국신배·사과 | 5009 | 1925 kcal |  | 2027.02.14 | 05:31 | 13.2%,
466,candidate,incoming_432,2026-04-11,2027-06-07,False,original_512,OCR 의심,war | 주은원조만을엄원 | 고드성수 있는 | 내8왕:120g | 가족의 행복운 위한 바른먹거 | (지두레 F&D | 2027.06.07.N,
468,candidate,incoming_432,2026-04-06,2025-06-NONE,False,original_512,OCR 의심,"4,3 | 06 2025",
469,candidate,existing_300,2026-07-21,2026-07-21,True,original_512,,2026.07.21,
473,candidate,incoming_432,2026-05-21,2026-03-01,False,highres_1024,OCR 의심,"PT | 23 | 쏜다 | 2봉지더! | 25%풍량U | 고소함이 가득! | 과자류 | 2026.03 01 | 04051e | ORIGINAI | 당류 | 지방 | 상표등록:제1211530 | 20 % | 32% | 0% | 16% | 디자인등록번호 제30-0899065호 | 09 | 18g | 113 | 99 | 과자(유량처리제품)7460g(694kc | 준이으 개면의 링으 일정에 따라 다를 수인 | 2026,05.2",
485,candidate,existing_300,2027-09-17,2027-09-17,True,original_512,,O | JUST | 2 | EXP : 2027-09-17,
486,candidate,incoming_432,2027-07-15,NONE,False,original_no_candidate,OCR 의심,45 |  | 961 | hiio | 표으 | OHCIH | %68 BKBO | craraFO,
492,candidate,incoming_432,2026-03-12,2026-03-12,True,original_512,,소비기한: | 2026-03.12 0천 BT2 | 8 801037 058642 | 지,
493,candidate,existing_300,2026-06-17,2026-06-17,True,original_512,,"w3개일 | 개 목황색야내가 | 청정원 | VEGETABLE | 문복물어웠어! | 인원 | CE SPRINKLES | 보2번호19910443029219 | 는 법조리법 | 업조영 | 레이이,시이 | ,일 | 영양정보 | 1요리제인 | 219303% | 13803 | L81. 400m9 22%11 59 | 제방09g | S스E를 5mg0t | 2% | C4 100e | 2% | 0 |  | Dnem | Coel | OTMER | : | 2026.06.17",
503,candidate,incoming_432,2026-02-18,2026-02-18,True,original_512,,밥용 |  | YeLEN | paldo | PROVE | EAT | 왕뚜껑 | RD | KINGOFLEGENO | ·먹고 | 페이커도만나고 | FAKER | BFBS | 이커 | 26.02.18까지1 | 8801128-503488 | 는물3분 | 유당연/110 g (495 kcal),
512,candidate,existing_300,2026-02-17,2026-02-17,True,original_512,,모델명:필스티키 | 재:PVC | 제조년월일:2025.08 | )환타스틱스 / 경북 경산시 와손면 | 상암길37길 175 | 사용연령:3세이사(어린이용) | 의사항 | :경고!3세미만의어린이는사용일없음 | 843-2501 | KS | 소비자 | 0-3 | 안전화인 신고확인증번호 | 공정거위원회 | CB061L011-2001 | 2026.02.17까지 | B4 선순일23 | JSUI YosHITO 1992-2025 Licensed by Animation Int' | 영양정보 | 총내용량850 | 30 g당 140 kcal | 30 g당 | 1일영양성분 기준치에대한 비을 | 총내용량당 | 나트롭 | 150mg | 8% | 430 mg | 22% | 탄수 22g | 7% | 63g | 19% | 5% | 13g | 13%,
515,approved,existing_300,2026-01-NONE,2022-09-22,False,rotation_270,Parser 의심,o |  | LERO | 나트280g 14 %탄수화물 449 14 %당류 22 9 22% | 201045 | 46 | 총내용량739/400kcal | +U | 포화지방11973% | 2026 | 01 | 88022,
516,candidate,incoming_432,2026-07-16,2026-07-16,True,original_512,,"업명및재지 | ·제조업소FRANCESTLE | CONIFECTONERIES(M) | SDN BHD | 수판매업소: 데쇼핑 | 롯데아트 사업본부/서울특별시 | 송파우 올림피로269 (신천동 | 롯데캐슬골드6/1899-3000 | 원재료명 | 설탕,핵유,아몬드 | 코코아분말,유청분말,레시틴, | 향료(바닐라향) | 우유,대두함은 | 장재질(내면)뚜껑-폴리에틸렌 | 통-폴리에틸렌테레프탈레이트 | 항콩,호두혼입가능성이 있습 | 니다. | PC:17075 | EXP: 16/07/2026 | ",
522,candidate,incoming_432,2026-02-21,2026-02-21,True,original_512,,"내포장재질 폴리프로필렌 식품유형 과자 | 땀핵에스테르화유(잠핵유;말레이시아산)),잠분별 | 방산에스테르,글리세린지방산에스테르,레시틴,d- | 우,혼합제제I(인산이전분,덱스트린),코코아분말I(싱 | 종,과·채가공품,코코아분말I(인도네시아산),혼합 | 추정,프로필렌글리콜,합성향료,천연향료,정제수,글 | 25.08.22 06:05 | 부터 | 26.02.21 B | 까지 | 쉘",
538,candidate,incoming_432,2026-02-06,2026-02-06,True,original_512,,ATIL | 비기 | 2026.02.06 771_B | 오뚜기와 함 철소년 도학 근,
545,candidate,incoming_432,2027-07-09,2027-07-09,True,original_512,,"양조 | 간장 | 식영 | 하던 | 별도표시 | 용질유 | 이트 | SEYSAUCE | 팔 | 고육상당실 | 후0 | 본 | 간장 | 명보 | :180mg 309 % | 탄수화물13g4% | 당류 12g12 | Prime | 1g0% | 트랜스지방0g | 포화지방0g0% | wed Soy Sauce | 0mg 0% | 단백질6g11% | 행성분 기준치에 대한 비율(%)은 2,000 kcal 기준 | 카시아꿀함유 | 가인의 필요 열량에 따라 다를 수 있습니다 | 절유지기한: | 500mL | 2027.07.09",
548,candidate,existing_300,2026-05-26,2026-05-26,True,original_512,,2026.05.26 | NB4 | SP | 11:29 | (주이국 |  | V16 |  | DAR | AE |  | A | 88010073038191,
553,candidate,incoming_432,2028-10-24,2020-01-24,False,original_512,OCR 의심,"식품유형 | 천연향신료(건조제품) | 제조업소:위신영에프에스 | 업소명 및 | 소재지 | ·유전문판매업소:데 | 01-7 | 원재료명 | 월 | 수잎1000 | 위르키예산 | 장재질(내면) | 의에탈 | 소비기한 | -면하단 | 시일까지 | 품목보고번호 | 2019038/8548 | 반품 및 교환장소 | ·취급·보관시주의 | (항:직사광 | 피하시전 | 오.본제품은 소비 | 소비장] | 받을 수 있습니다 | 신고는 |  1359  | 땅콩,대두 밀, 고등이 | CN고기 | 아 토마로 아 | 닭고가쇠고기,오징어 | 조개 | 소비기한 | 20 1.24 | 까지 | OTAER | 830925869402",
561,candidate,existing_300,2028-08-07,2028-08-07,True,rotation_270,,"후 뚜껑을닫아 건조하고 직시망선을 피한 싶은에 | 프리마를 넣어요질보존을 위하여사 | (약100m)로 응해시킨 후 기호에 맞게 설탕과 | 1E스1.10을 전에넣고 적당당의 뜨거운물 | 라이네폴리에털렌Waxim 오리지날 | 피해를 보상해드립니다.부정 | 소비자기본법에 따른 소비자분장해결 기준에 따라 | 지점 및 대리점에서 교하여 드립니다.이제품은 | 보관하세요 유통과정에서 변린제품은 구입처 | 라이선스 하에 사용됩니다. | ·MAXIM은 몬리즈 인터니셔널 그름의 상표이며 | 국번 업이 1399 | 소비기한 | 병어 불은 라결은 따로 분리하여 배출하지 않으시도 됩니다. | 서식 | :PP | 1유2 | 28.08-07.11:46 | 9 0고객생담실 080-023-9114 | www.dongsuh,co.kr | 801037000382 | ∞ | •질소충전 | 불량식품 신고는 | 불",
