image_id,image_path,image_paths_json,sources,source_record_ids,source_record_count,existing_300_records_json,existing_300_raw_year,existing_300_raw_month,existing_300_raw_day,existing_300_raw_final_date,existing_300_raw_file_name,existing_300_raw_notes,existing_300_raw_Unnamed: 7,existing_300_canonical_year,existing_300_canonical_month,existing_300_canonical_day,existing_300_canonical_final_date,incoming_432_records_json,incoming_432_raw_year,incoming_432_raw_month,incoming_432_raw_day,incoming_432_raw_final_date,incoming_432_raw_file_name,incoming_432_raw_notes,incoming_432_raw_Unnamed: 7,incoming_432_canonical_year,incoming_432_canonical_month,incoming_432_canonical_day,incoming_432_canonical_final_date,candidate_year,candidate_month,candidate_day,candidate_final_date,year,month,day,final_date,review_reason,review_status,previously_visually_reviewed,prior_review_decision,reviewer,review_note,master_eligible
131,C:\Users\jsw58\Desktop\itda-ocr\data\000131.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000131.jpg""]",existing_300,existing_300:157,1,"[{""source_record_id"": ""existing_300:157"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 157, ""image_id"": ""131"", ""raw"": {""file_name"": ""000131.jpg"", ""image_id"": ""131"", ""year"": ""2026"", ""month"": ""08"", ""day"": ""05"", ""final_date"": ""2026-08-05"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""08"", ""day"": ""05"", ""final_date"": ""2026-08-05""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,08,05,2026-08-05,000131.jpg,,,2026,08,05,2026-08-05,[],[],[],[],[],[],[],[],[],[],[],[],2026,08,05,2026-08-05,,,,,,ready_for_review,false,,,,false
133,C:\Users\jsw58\Desktop\itda-ocr\data\000133.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000133.jpg""]",incoming_432,incoming_432:19,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:19"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 19, ""image_id"": ""133"", ""raw"": {""image_id"": ""133"", ""year"": ""2025"", ""month"": ""11"", ""day"": ""25"", ""final_date"": ""2025-11-25""}, ""canonical"": {""year"": ""2025"", ""month"": ""11"", ""day"": ""25"", ""final_date"": ""2025-11-25""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2025,11,25,2025-11-25,,,,2025,11,25,2025-11-25,2025,11,25,2025-11-25,,,,,,ready_for_review,false,,,,false
135,C:\Users\jsw58\Desktop\itda-ocr\data\000135.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000135.jpg""]",incoming_432,incoming_432:20,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:20"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 20, ""image_id"": ""135"", ""raw"": {""image_id"": ""135"", ""year"": ""2026"", ""month"": ""4"", ""day"": ""18"", ""final_date"": ""2026-04-18""}, ""canonical"": {""year"": ""2026"", ""month"": ""04"", ""day"": ""18"", ""final_date"": ""2026-04-18""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,4,18,2026-04-18,,,,2026,04,18,2026-04-18,2026,04,18,2026-04-18,,,,,,ready_for_review,false,,,,false
137,C:\Users\jsw58\Desktop\itda-ocr\data\000137.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000137.jpg""]",existing_300,existing_300:8,1,"[{""source_record_id"": ""existing_300:8"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 8, ""image_id"": ""137"", ""raw"": {""file_name"": ""000137.jpg"", ""image_id"": ""137"", ""year"": ""2026"", ""month"": ""03"", ""day"": ""26"", ""final_date"": ""2026-03-26"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""03"", ""day"": ""26"", ""final_date"": ""2026-03-26""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,03,26,2026-03-26,000137.jpg,,,2026,03,26,2026-03-26,[],[],[],[],[],[],[],[],[],[],[],[],2026,03,26,2026-03-26,,,,,,ready_for_review,false,,,,false
138,C:\Users\jsw58\Desktop\itda-ocr\data\000138.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000138.jpg""]",incoming_432,incoming_432:21,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:21"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 21, ""image_id"": ""138"", ""raw"": {""image_id"": ""138"", ""year"": ""2026"", ""month"": ""5"", ""day"": ""14"", ""final_date"": ""2026-05-14""}, ""canonical"": {""year"": ""2026"", ""month"": ""05"", ""day"": ""14"", ""final_date"": ""2026-05-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,5,14,2026-05-14,,,,2026,05,14,2026-05-14,2026,05,14,2026-05-14,,,,,,ready_for_review,false,,,,false
139,C:\Users\jsw58\Desktop\itda-ocr\data\000139.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000139.jpg""]",existing_300,existing_300:9,1,"[{""source_record_id"": ""existing_300:9"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 9, ""image_id"": ""139"", ""raw"": {""file_name"": ""000139.jpg"", ""image_id"": ""139"", ""year"": ""2026"", ""month"": ""07"", ""day"": ""26"", ""final_date"": ""2026-07-26"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""07"", ""day"": ""26"", ""final_date"": ""2026-07-26""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,07,26,2026-07-26,000139.jpg,,,2026,07,26,2026-07-26,[],[],[],[],[],[],[],[],[],[],[],[],2026,07,26,2026-07-26,,,,,,ready_for_review,false,,,,false
140,C:\Users\jsw58\Desktop\itda-ocr\data\000140.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000140.jpg""]",incoming_432,incoming_432:22,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:22"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 22, ""image_id"": ""140"", ""raw"": {""image_id"": ""140"", ""year"": ""2026"", ""month"": ""7"", ""day"": ""14"", ""final_date"": ""2026-07-14""}, ""canonical"": {""year"": ""2026"", ""month"": ""07"", ""day"": ""14"", ""final_date"": ""2026-07-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,7,14,2026-07-14,,,,2026,07,14,2026-07-14,2026,07,14,2026-07-14,,,,,,ready_for_review,false,,,,false
143,C:\Users\jsw58\Desktop\itda-ocr\data\000143.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000143.jpg""]",incoming_432,incoming_432:23,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:23"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 23, ""image_id"": ""143"", ""raw"": {""image_id"": ""143"", ""year"": ""2027"", ""month"": ""6"", ""day"": ""3"", ""final_date"": ""2027-06-03""}, ""canonical"": {""year"": ""2027"", ""month"": ""06"", ""day"": ""03"", ""final_date"": ""2027-06-03""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2027,6,3,2027-06-03,,,,2027,06,03,2027-06-03,2027,06,03,2027-06-03,,,,,,ready_for_review,false,,,,false
148,C:\Users\jsw58\Desktop\itda-ocr\data\000148.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000148.jpg""]",existing_300;incoming_432,existing_300:158;incoming_432:24,2,"[{""source_record_id"": ""existing_300:158"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 158, ""image_id"": ""148"", ""raw"": {""file_name"": ""000148.jpg"", ""image_id"": ""148"", ""year"": ""2026"", ""month"": ""02"", ""day"": ""26"", ""final_date"": ""2026-02-26"", ""notes"": ""EXP, PRD 같이 있음"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""02"", ""day"": ""26"", ""final_date"": ""2026-02-26""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,02,26,2026-02-26,000148.jpg,"EXP, PRD 같이 있음",,2026,02,26,2026-02-26,"[{""source_record_id"": ""incoming_432:24"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 24, ""image_id"": ""148"", ""raw"": {""image_id"": ""148"", ""year"": ""2026"", ""month"": ""2"", ""day"": ""26"", ""final_date"": ""2026-02-26""}, ""canonical"": {""year"": ""2026"", ""month"": ""02"", ""day"": ""26"", ""final_date"": ""2026-02-26""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,2,26,2026-02-26,,,,2026,02,26,2026-02-26,2026,02,26,2026-02-26,,,,,,ready_for_review,false,,,,false
157,C:\Users\jsw58\Desktop\itda-ocr\data\000157.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000157.jpg""]",existing_300;incoming_432,existing_300:10;incoming_432:25,2,"[{""source_record_id"": ""existing_300:10"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 10, ""image_id"": ""157"", ""raw"": {""file_name"": ""000157.jpg"", ""image_id"": ""157"", ""year"": ""2027"", ""month"": ""08"", ""day"": ""07"", ""final_date"": ""2027-08-07"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2027"", ""month"": ""08"", ""day"": ""07"", ""final_date"": ""2027-08-07""}, ""review_reason"": [""ocr_visual_review""], ""details"": [""Previously visually inspected; no confirmed decision supplied; retain pending""], ""format_changes"": []}]",2027,08,07,2027-08-07,000157.jpg,,,2027,08,07,2027-08-07,"[{""source_record_id"": ""incoming_432:25"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 25, ""image_id"": ""157"", ""raw"": {""image_id"": ""157"", ""year"": ""2027"", ""month"": ""7"", ""day"": ""8"", ""final_date"": ""2027-07-08""}, ""canonical"": {""year"": ""2027"", ""month"": ""07"", ""day"": ""08"", ""final_date"": ""2027-07-08""}, ""review_reason"": [""ocr_visual_review""], ""details"": [""Previously visually inspected; no confirmed decision supplied; retain pending""], ""format_changes"": [""month"", ""day""]}]",2027,7,8,2027-07-08,,,,2027,07,08,2027-07-08,,,,,,,,,ambiguous_date_order;label_conflict;ocr_visual_review,pending,true,이미지에서 08-07-2027 확인. 월·일 순서가 불확실함. 기존 라벨과 신규 라벨 중 하나를 임의로 선택하지 말 것.,user,2026-09-23 사용자 제공 기존 이미지 판독 결과 기록. 이미지에서 08-07-2027 확인. 월·일 순서가 불확실함. 기존 라벨과 신규 라벨 중 하나를 임의로 선택하지 말 것. 최종 정답 미확정; pending 유지.,false
160,C:\Users\jsw58\Desktop\itda-ocr\data\000160.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000160.jpg""]",incoming_432,incoming_432:26,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:26"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 26, ""image_id"": ""160"", ""raw"": {""image_id"": ""160"", ""year"": ""2026"", ""month"": ""10"", ""day"": ""27"", ""final_date"": ""2026-10-27""}, ""canonical"": {""year"": ""2026"", ""month"": ""10"", ""day"": ""27"", ""final_date"": ""2026-10-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,10,27,2026-10-27,,,,2026,10,27,2026-10-27,2026,10,27,2026-10-27,,,,,,ready_for_review,false,,,,false
164,C:\Users\jsw58\Desktop\itda-ocr\data\000164.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000164.jpg""]",incoming_432,incoming_432:27,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:27"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 27, ""image_id"": ""164"", ""raw"": {""image_id"": ""164"", ""year"": ""2026"", ""month"": ""4"", ""day"": ""27"", ""final_date"": ""2026-04-27""}, ""canonical"": {""year"": ""2026"", ""month"": ""04"", ""day"": ""27"", ""final_date"": ""2026-04-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,4,27,2026-04-27,,,,2026,04,27,2026-04-27,2026,04,27,2026-04-27,,,,,,ready_for_review,false,,,,false
172,C:\Users\jsw58\Desktop\itda-ocr\data\000172.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000172.jpg""]",incoming_432,incoming_432:28,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:28"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 28, ""image_id"": ""172"", ""raw"": {""image_id"": ""172"", ""year"": ""2026"", ""month"": ""6"", ""day"": ""10"", ""final_date"": ""2026-06-10""}, ""canonical"": {""year"": ""2026"", ""month"": ""06"", ""day"": ""10"", ""final_date"": ""2026-06-10""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,6,10,2026-06-10,,,,2026,06,10,2026-06-10,2026,06,10,2026-06-10,,,,,,ready_for_review,false,,,,false
178,C:\Users\jsw58\Desktop\itda-ocr\data\000178.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000178.jpg""]",incoming_432,incoming_432:29,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:29"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 29, ""image_id"": ""178"", ""raw"": {""image_id"": ""178"", ""year"": ""2026"", ""month"": ""6"", ""day"": ""25"", ""final_date"": ""2026-06-25""}, ""canonical"": {""year"": ""2026"", ""month"": ""06"", ""day"": ""25"", ""final_date"": ""2026-06-25""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,6,25,2026-06-25,,,,2026,06,25,2026-06-25,2026,06,25,2026-06-25,,,,,,ready_for_review,false,,,,false
182,C:\Users\jsw58\Desktop\itda-ocr\data\000182.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000182.jpg""]",incoming_432,incoming_432:30,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:30"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 30, ""image_id"": ""182"", ""raw"": {""image_id"": ""182"", ""year"": ""2026"", ""month"": ""10"", ""day"": ""1"", ""final_date"": ""2026-10-01""}, ""canonical"": {""year"": ""2026"", ""month"": ""10"", ""day"": ""01"", ""final_date"": ""2026-10-01""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""day""]}]",2026,10,1,2026-10-01,,,,2026,10,01,2026-10-01,2026,10,01,2026-10-01,,,,,,ready_for_review,false,,,,false
184,C:\Users\jsw58\Desktop\itda-ocr\data\000184.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000184.jpg""]",incoming_432,incoming_432:31,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:31"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 31, ""image_id"": ""184"", ""raw"": {""image_id"": ""184"", ""year"": ""2027"", ""month"": ""11"", ""day"": ""19"", ""final_date"": ""2027-11-19""}, ""canonical"": {""year"": ""2027"", ""month"": ""11"", ""day"": ""19"", ""final_date"": ""2027-11-19""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2027,11,19,2027-11-19,,,,2027,11,19,2027-11-19,2027,11,19,2027-11-19,,,,,,ready_for_review,false,,,,false
189,C:\Users\jsw58\Desktop\itda-ocr\data\000189.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000189.jpg""]",existing_300,existing_300:11,1,"[{""source_record_id"": ""existing_300:11"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 11, ""image_id"": ""189"", ""raw"": {""file_name"": ""000189.jpg"", ""image_id"": ""189"", ""year"": ""2026"", ""month"": ""08"", ""day"": ""25"", ""final_date"": ""2026-08-25"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""08"", ""day"": ""25"", ""final_date"": ""2026-08-25""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,08,25,2026-08-25,000189.jpg,,,2026,08,25,2026-08-25,[],[],[],[],[],[],[],[],[],[],[],[],2026,08,25,2026-08-25,,,,,,ready_for_review,false,,,,false
190,C:\Users\jsw58\Desktop\itda-ocr\data\000190.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000190.jpg""]",incoming_432,incoming_432:32,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:32"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 32, ""image_id"": ""190"", ""raw"": {""image_id"": ""190"", ""year"": ""2026"", ""month"": ""11"", ""day"": ""22"", ""final_date"": ""2026-11-22""}, ""canonical"": {""year"": ""2026"", ""month"": ""11"", ""day"": ""22"", ""final_date"": ""2026-11-22""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,11,22,2026-11-22,,,,2026,11,22,2026-11-22,2026,11,22,2026-11-22,,,,,,ready_for_review,false,,,,false
194,C:\Users\jsw58\Desktop\itda-ocr\data\000194.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000194.jpg""]",existing_300,existing_300:12,1,"[{""source_record_id"": ""existing_300:12"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 12, ""image_id"": ""194"", ""raw"": {""file_name"": ""000194.jpg"", ""image_id"": ""194"", ""year"": ""2027"", ""month"": ""04"", ""day"": ""23"", ""final_date"": ""2027-04-23"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2027"", ""month"": ""04"", ""day"": ""23"", ""final_date"": ""2027-04-23""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2027,04,23,2027-04-23,000194.jpg,,,2027,04,23,2027-04-23,[],[],[],[],[],[],[],[],[],[],[],[],2027,04,23,2027-04-23,,,,,,ready_for_review,false,,,,false
198,C:\Users\jsw58\Desktop\itda-ocr\data\000198.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000198.jpg""]",incoming_432,incoming_432:33,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:33"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 33, ""image_id"": ""198"", ""raw"": {""image_id"": ""198"", ""year"": ""2026"", ""month"": ""5"", ""day"": ""8"", ""final_date"": ""2026-05-08""}, ""canonical"": {""year"": ""2026"", ""month"": ""05"", ""day"": ""08"", ""final_date"": ""2026-05-08""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2026,5,8,2026-05-08,,,,2026,05,08,2026-05-08,2026,05,08,2026-05-08,,,,,,ready_for_review,false,,,,false
208,C:\Users\jsw58\Desktop\itda-ocr\data\000208.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000208.jpg""]",incoming_432,incoming_432:34,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:34"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 34, ""image_id"": ""208"", ""raw"": {""image_id"": ""208"", ""year"": ""2026"", ""month"": ""4"", ""day"": ""13"", ""final_date"": ""2026-04-13""}, ""canonical"": {""year"": ""2026"", ""month"": ""04"", ""day"": ""13"", ""final_date"": ""2026-04-13""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,4,13,2026-04-13,,,,2026,04,13,2026-04-13,2026,04,13,2026-04-13,,,,,,ready_for_review,false,,,,false
214,C:\Users\jsw58\Desktop\itda-ocr\data\000214.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000214.jpg""]",incoming_432,incoming_432:35,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:35"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 35, ""image_id"": ""214"", ""raw"": {""image_id"": ""214"", ""year"": ""2026"", ""month"": ""8"", ""day"": ""13"", ""final_date"": ""2026-08-13""}, ""canonical"": {""year"": ""2026"", ""month"": ""08"", ""day"": ""13"", ""final_date"": ""2026-08-13""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2026,8,13,2026-08-13,,,,2026,08,13,2026-08-13,2026,08,13,2026-08-13,,,,,,ready_for_review,false,,,,false
225,C:\Users\jsw58\Desktop\itda-ocr\data\000225.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000225.jpg""]",existing_300,existing_300:159,1,"[{""source_record_id"": ""existing_300:159"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 159, ""image_id"": ""225"", ""raw"": {""file_name"": ""000225.jpg"", ""image_id"": ""225"", ""year"": ""2026"", ""month"": ""04"", ""day"": ""06"", ""final_date"": ""2026-04-06"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2026"", ""month"": ""04"", ""day"": ""06"", ""final_date"": ""2026-04-06""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2026,04,06,2026-04-06,000225.jpg,,,2026,04,06,2026-04-06,[],[],[],[],[],[],[],[],[],[],[],[],2026,04,06,2026-04-06,,,,,,ready_for_review,false,,,,false
226,C:\Users\jsw58\Desktop\itda-ocr\data\000226.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000226.jpg""]",incoming_432,incoming_432:36,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:36"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 36, ""image_id"": ""226"", ""raw"": {""image_id"": ""226"", ""year"": ""2027"", ""month"": ""3"", ""day"": ""15"", ""final_date"": ""2027-03-15""}, ""canonical"": {""year"": ""2027"", ""month"": ""03"", ""day"": ""15"", ""final_date"": ""2027-03-15""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2027,3,15,2027-03-15,,,,2027,03,15,2027-03-15,2027,03,15,2027-03-15,,,,,,ready_for_review,false,,,,false
227,C:\Users\jsw58\Desktop\itda-ocr\data\000227.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\000227.jpg""]",existing_300,existing_300:160,1,"[{""source_record_id"": ""existing_300:160"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 160, ""image_id"": ""227"", ""raw"": {""file_name"": ""000227.jpg"", ""image_id"": ""227"", ""year"": ""2028"", ""month"": ""09"", ""day"": ""17"", ""final_date"": ""2028-09-17"", ""notes"": ""뒤에 F3"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2028"", ""month"": ""09"", ""day"": ""17"", ""final_date"": ""2028-09-17""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2028,09,17,2028-09-17,000227.jpg,뒤에 F3,,2028,09,17,2028-09-17,[],[],[],[],[],[],[],[],[],[],[],[],2028,09,17,2028-09-17,,,,,,ready_for_review,false,,,,false
